[4.511179891393426e-07, 1.4991661029995204e-05, 6.49370444478088e-06, 1.0472396979639695e-05, 1.1436446487899921e-05, 1.4758300288178861e-05, 3.137151036314998e-06, 7.207837336934015e-06, 2.1203497672044952e-05, 7.364368322561551e-06, 1.1260996356338048e-05, 5.713199159817278e-06, 4.609693296807366e-06, 1.5188725640840138e-06, 5.546054343262911e-06, 2.7262069335542733e-06, 1.100232797995457e-05, 1.7339380603594457e-06, 3.90384839225122e-06, 1.475632219680034e-06, 1.1497896010495411e-06, 2.1043550330732577e-06, 3.8405847792575345e-06, 4.9468110560105186e-06, 4.04575535861875e-06, 2.5905390495081915e-05, 7.244629965179376e-06, 4.5781269738449354e-06, 1.1053190287910638e-06, 1.6003567855851678e-06, 8.459741978574618e-06, 1.2851156661105862e-05, 7.87365096220657e-06, 1.621632763756533e-05, 2.1533685719809492e-05, 3.307782776627757e-07, 4.174818106028079e-06, 4.096448777975828e-06, 1.1126796190161694e-05, 5.216975468835594e-06]
[4.30118616773135e-07, 1.136770481091413e-05, 5.951374048606564e-06, 8.935678410040372e-06, 9.600325776560096e-06, 1.3354896169024805e-05, 2.847436800471333e-06, 6.328620060279039e-06, 1.9235925543729566e-05, 7.088726649323511e-06, 1.0226719555820576e-05, 5.366546670575527e-06, 4.093910714552858e-06, 1.374433594208248e-06, 5.121468194918446e-06, 2.0521283665398518e-06, 1.0118814226605412e-05, 1.6168022632708568e-06, 3.810014521239511e-06, 1.4357714059625829e-06, 1.0988455115344225e-06, 2.026558357047645e-06, 3.601470170609722e-06, 5.0647927385535436e-06, 4.028882143633775e-06, 2.3674967809931856e-05, 6.4396397817284826e-06, 4.212344404369526e-06, 1.0709235563585798e-06, 1.4975786637965532e-06, 9.062184718018548e-06, 1.3190348966049624e-05, 7.443519107813617e-06, 1.5645173487876866e-05, 2.0433614354616522e-05, 3.2118683314929255e-07, 4.138552998383696e-06, 3.6923472415501186e-06, 9.949443840389196e-06, 5.12494434107059e-06]
[3.825931914832363e-07, 9.981061450028102e-06, 5.689187635317589e-06, 8.770791871958966e-06, 9.357941405741751e-06, 1.2997323902701063e-05, 2.7945975518338375e-06, 6.3044187524177494e-06, 1.8283621845020386e-05, 6.961617556720019e-06, 9.912356916105289e-06, 5.25221294299951e-06, 3.891199157206461e-06, 1.3451049379428007e-06, 4.87379651047194e-06, 1.9437293965262743e-06, 9.542366272576779e-06, 1.5568637280553458e-06, 3.695395947934223e-06, 1.346486142738175e-06, 1.0628608808971332e-06, 1.9660166647892456e-06, 3.5951635211565664e-06, 5.052600135880435e-06, 3.744391764384823e-06, 2.1157703770549515e-05, 5.6380337923266115e-06, 4.072264554736078e-06, 9.896263233926166e-07, 1.4127681961040757e-06, 8.454100732300082e-06, 1.2155958680508234e-05, 7.239633953142806e-06, 1.3270468336375378e-05, 1.8227257790610714e-05, 3.0617029032157753e-07, 3.817608036187321e-06, 3.5309766928692814e-06, 9.125894819515725e-06, 4.828621836610143e-06]
[3.7872362139030055e-07, 9.2883671538222e-06, 6.00146571200178e-06, 8.588842133768112e-06, 9.3984246222689e-06, 1.3633871794404567e-05, 2.9902040768652392e-06, 6.575743546206173e-06, 1.8584296517746477e-05, 7.2986106015980244e-06, 1.0488839840528429e-05, 5.482383455881508e-06, 4.025656635389422e-06, 1.3570463670739234e-06, 5.051339106347703e-06, 2.0884252826528458e-06, 9.84430120167986e-06, 1.6131728134780949e-06, 3.735734193274987e-06, 1.4503111778479398e-06, 1.111147165134907e-06, 2.110960164308156e-06, 3.5586531926421716e-06, 5.495284419187278e-06, 3.904386980925417e-06, 1.9884082037097894e-05, 5.442534853195087e-06, 4.4408377025819215e-06, 1.0644369921157414e-06, 1.4585551272492912e-06, 8.898437229801091e-06, 1.3390005159894344e-05, 7.305663787174457e-06, 1.3380198179739916e-05, 1.7206347432223444e-05, 3.1640831787962074e-07, 3.90482692411555e-06, 3.615608193093288e-06, 9.165504025973764e-06, 4.790683830991196e-06]
[4.566090064002547e-07, 9.68615261493036e-06, 6.813439429473223e-06, 8.736456205698622e-06, 1.060786627308404e-05, 1.6958300570971947e-05, 3.2697048898353787e-06, 8.379247068516517e-06, 2.334131081705615e-05, 8.776004174447873e-06, 1.234322203301867e-05, 7.03591255186331e-06, 4.8176265763831715e-06, 1.7264373572325057e-06, 5.7621880836048516e-06, 2.591083496199062e-06, 1.2651398094191587e-05, 1.945742505045515e-06, 4.5070732890756405e-06, 1.7773329324861566e-06, 1.419381499838715e-06, 2.519113875632356e-06, 4.610421159428162e-06, 6.641128407886902e-06, 5.427736698753597e-06, 2.3181003069153463e-05, 6.315519380423076e-06, 5.533574448995053e-06, 1.32071129646595e-06, 1.8339135484052641e-06, 1.01913212637703e-05, 1.5670165109738345e-05, 8.594519060469593e-06, 1.436322349466105e-05, 2.0038151667361836e-05, 3.932114981078275e-07, 4.563516306714758e-06, 4.509146517445439e-06, 1.1999019881596357e-05, 6.195576342598687e-06]
[5.314773229935576e-07, 9.511273173114594e-06, 6.480446276754968e-06, 8.102187100519393e-06, 1.0369551989700467e-05, 1.6195048333908775e-05, 3.0803142279229e-06, 8.923924806567812e-06, 2.136702563275502e-05, 8.83351108685843e-06, 1.2209157732340118e-05, 6.735015545540048e-06, 4.35039033922355e-06, 1.7865333262092467e-06, 5.74959760106875e-06, 2.6034280894629303e-06, 1.320170448874936e-05, 1.767685660046578e-06, 4.415329826544663e-06, 1.7712512210400632e-06, 1.3914852379094638e-06, 2.6310799126541988e-06, 4.808632765281551e-06, 6.912286357916299e-06, 5.647858701207002e-06, 2.071090507712287e-05, 6.21096062223525e-06, 5.9402906463890345e-06, 1.3274980859247058e-06, 1.8555797389248158e-06, 9.674763188926064e-06, 1.5100359303080475e-05, 8.072470060002764e-06, 1.3021416658928884e-05, 1.9468615253800825e-05, 3.900226786331299e-07, 4.592175844974347e-06, 4.336744814046161e-06, 1.2542898556593428e-05, 5.308605593999861e-06]
[6.545857966446236e-07, 9.647860225403545e-06, 5.9123652378384935e-06, 7.338570680470112e-06, 1.046852718783607e-05, 1.4314791778270895e-05, 2.7520390273647933e-06, 9.527376744401947e-06, 1.9271451532868928e-05, 9.229842313765597e-06, 1.1325944814854906e-05, 6.710300386348422e-06, 4.051548350056936e-06, 1.810336548060898e-06, 4.809151335366588e-06, 2.3744986407675394e-06, 1.2182637810027044e-05, 1.5098413472585664e-06, 5.0694375881031725e-06, 1.7405781210771889e-06, 1.4057148032780832e-06, 2.7183230650942913e-06, 4.541680159878853e-06, 6.460715177722197e-06, 5.003299817688174e-06, 1.7907704163720805e-05, 6.275376160007307e-06, 6.17587846455947e-06, 1.3910976817616678e-06, 1.895640833069418e-06, 8.863666495625893e-06, 1.373910528286066e-05, 8.144149566164133e-06, 1.2076252474819413e-05, 1.9588567558371177e-05, 3.938213218831168e-07, 4.809018525382203e-06, 4.459541723867536e-06, 1.2700391912480622e-05, 4.9537828076186355e-06]
[8.615580997933976e-07, 7.26151773580568e-06, 4.238756054219511e-06, 5.418484815831756e-06, 6.979309963010996e-06, 9.550998798004996e-06, 1.9388075546719327e-06, 7.084545016685909e-06, 1.3123956864173609e-05, 7.075697526681625e-06, 7.660911715995168e-06, 5.11630962292846e-06, 2.8338835633616906e-06, 1.3476697895846872e-06, 3.1888823593772123e-06, 1.4805187537173514e-06, 8.711007750486574e-06, 1.0270562506024759e-06, 3.633932514711649e-06, 1.2708513370789807e-06, 1.0294056310932662e-06, 2.0990992855078227e-06, 3.125260078586355e-06, 4.8324700863002495e-06, 3.882302959912831e-06, 9.866005983701792e-06, 4.706121135116929e-06, 4.497270128386248e-06, 1.091230830433861e-06, 1.610382763303485e-06, 4.999331375991558e-06, 8.958047098551355e-06, 6.078546551579433e-06, 8.213571699822032e-06, 1.3995335790816015e-05, 2.953474903002226e-07, 3.6355450160478904e-06, 3.1279925956316883e-06, 9.974230078572872e-06, 3.6495415304721985e-06]
[1.0643539334347486e-06, 5.375520666870416e-06, 2.637963338285192e-06, 3.7834738412385915e-06, 4.560909688058199e-06, 6.1930786348129215e-06, 1.518704256993806e-06, 4.340247171357678e-06, 6.6513478838599395e-06, 4.576676044029838e-06, 5.078154613383909e-06, 3.36674673282225e-06, 2.021220184058679e-06, 1.0548589804002429e-06, 2.2522973201295724e-06, 9.969846022074329e-07, 4.632420297193785e-06, 6.962175226611325e-07, 2.3311094810089735e-06, 7.835910682361978e-07, 7.308381306672793e-07, 1.2388150904742908e-06, 1.8293487193203445e-06, 2.74078185934209e-06, 3.079764180208492e-06, 4.808695854772263e-06, 3.0283536361432346e-06, 3.3468947606967906e-06, 7.495175118238689e-07, 1.148754057234068e-06, 2.817477511605088e-06, 5.1312206047656245e-06, 4.200131991869838e-06, 5.193612323244182e-06, 8.994463618729659e-06, 2.1090692685824326e-07, 2.660480938318243e-06, 1.8641263564369913e-06, 6.868936608273638e-06, 2.5155800336867464e-06]
[1.3859665091883718e-06, 5.278993113559937e-06, 2.7507345872976245e-06, 2.9098366539277513e-06, 3.6755905534746535e-06, 4.80503703571593e-06, 1.263066997120125e-06, 4.218935573287746e-06, 4.482133741504204e-06, 3.62076160610906e-06, 4.26639546996434e-06, 2.945315354862276e-06, 1.8190539699752209e-06, 9.76652780527014e-07, 1.982957413775035e-06, 9.139717700936841e-07, 3.5297821374109727e-06, 5.923976426515971e-07, 1.813731502297197e-06, 5.953260664545081e-07, 6.195849870207826e-07, 8.980030334997344e-07, 1.5516986431557841e-06, 2.0425338186665603e-06, 3.100602946695902e-06, 3.932822347941644e-06, 2.3980700848690425e-06, 2.603579432679816e-06, 6.312235153718989e-07, 9.780672769638762e-07, 2.313239706982889e-06, 3.6351625000591562e-06, 3.4862817782458413e-06, 3.2321791600847625e-06, 6.693129167279547e-06, 1.8476782842996614e-07, 1.931268677677376e-06, 1.4650661280463157e-06, 5.168669652733135e-06, 1.8662102450545125e-06]
[1.7162685347663905e-06, 5.029779632323347e-06, 2.5776124394496195e-06, 2.5064512568453087e-06, 3.410628877970917e-06, 4.435333320831715e-06, 1.2608451925095908e-06, 2.932317892584929e-06, 3.830459241140205e-06, 3.6075347955633077e-06, 3.5442193825326186e-06, 2.932981516808178e-06, 1.7195782307059012e-06, 9.866930032738874e-07, 1.8492256556077739e-06, 9.622009129383147e-07, 3.51822491790334e-06, 5.981501682177209e-07, 1.6453829368368964e-06, 5.278176610586362e-07, 5.850567442675976e-07, 7.648867617813139e-07, 1.4328616346175283e-06, 1.7714628831695021e-06, 3.221482432378659e-06, 3.4446048343324778e-06, 2.014303482117307e-06, 2.2888358723444143e-06, 5.757289784437509e-07, 9.320052007611688e-07, 1.9853307512650533e-06, 3.1771207166946617e-06, 2.8644191963328782e-06, 2.397209651416632e-06, 4.642456344301421e-06, 1.7141228323471642e-07, 1.6446979051567206e-06, 1.3277544515085127e-06, 4.41013635725813e-06, 1.575351418033868e-06]
[1.828821242045105e-06, 4.771099646520245e-06, 1.966183121573109e-06, 2.0168156218646353e-06, 2.877784472551264e-06, 3.68371827449551e-06, 1.081838742844119e-06, 2.459730035228929e-06, 3.3584334428899156e-06, 3.146746223026426e-06, 3.0447759870039047e-06, 2.379855539318095e-06, 1.4487497655995121e-06, 8.223044913632558e-07, 1.5915127071126968e-06, 8.82797182527618e-07, 2.9086100051968002e-06, 5.008130767696522e-07, 1.2945721075558681e-06, 4.666495394611131e-07, 5.285986410394714e-07, 5.95756105403202e-07, 1.125723765962515e-06, 1.4617959787112662e-06, 3.0774602264308587e-06, 2.9327137270752032e-06, 1.4993969511733322e-06, 1.7736052995463666e-06, 4.936809654362461e-07, 7.802579583111262e-07, 1.7837636069877417e-06, 2.8672786400728805e-06, 2.463287454613089e-06, 1.8847103662241394e-06, 3.606484195966326e-06, 1.5022796447063608e-07, 1.3678178491379335e-06, 1.1310875882973483e-06, 3.958566066692424e-06, 1.3339096149128463e-06]
[2.1328752800088346e-06, 4.259978924325412e-06, 2.437259147502863e-06, 2.0558245835964825e-06, 2.9754260141243995e-06, 4.068881260318268e-06, 1.1747785369851544e-06, 2.6194790091543807e-06, 3.2181401345259074e-06, 3.1986012254616574e-06, 3.4896352201993148e-06, 2.5666173656184936e-06, 1.4393567634006134e-06, 1.020901260472749e-06, 1.6630273710943678e-06, 9.78030060797709e-07, 3.057644663799124e-06, 5.628042287644045e-07, 1.3749429010326587e-06, 5.008415180883276e-07, 4.937562107047855e-07, 7.302031417106748e-07, 1.2571680270741539e-06, 1.6915579972571825e-06, 2.914427408032489e-06, 2.9561886248623973e-06, 1.7695901393658425e-06, 1.7590759604682208e-06, 5.610879289077702e-07, 6.746935872350195e-07, 1.93662405072448e-06, 2.989799319733771e-06, 2.20408769917752e-06, 1.7294326765483268e-06, 3.070748866035769e-06, 1.398614316372028e-07, 1.2716568368310909e-06, 1.1511407941892808e-06, 3.913301333705979e-06, 1.2570771828775503e-06]
[6.001153983912345e-07, 2.8645018174705394e-05, 6.544984527400678e-06, 8.775319651302486e-06, 4.62228935685531e-05, 1.043700442522721e-05, 2.4976996125260618e-06, 4.395082265616956e-06, 1.5586143718834064e-05, 1.5867803532804475e-05, 1.1460335026095674e-05, 4.320863125628643e-06, 3.7126014044656846e-06, 1.053591378786761e-06, 8.407675287695165e-06, 8.7008513746528e-06, 1.535017239226598e-05, 2.7545987360737236e-06, 2.4861852824966326e-06, 9.05052737698808e-07, 1.3378843886475807e-06, 4.7589677378761716e-06, 3.1801023433675123e-06, 2.808847922072747e-06, 4.994603542520854e-06, 1.702766501858058e-05, 4.013530545156094e-06, 2.4664148432053652e-06, 5.718866086366431e-07, 1.3386731952305978e-06, 4.599317022722131e-06, 6.3115218455254645e-06, 6.995003042680696e-06, 2.608550519640844e-05, 2.4629074182057416e-05, 2.1324750575362407e-07, 3.0708117892680946e-06, 4.3357800038714364e-06, 6.492635786658074e-06, 2.32078812258055e-06]
